"station","date","time","wind_mph","vis_mi","weather","sky_cond","air_temp_F","dewpoint_F","air_temp_max_6h_F","air_temp_min_6h_F","rel_hum_perc","wind_chill_F","heat_indx_F","pres_alt_in","pres_sea_mb","precip_1hr_in","precip_3h_in","precip_6h_in","download_date","datetime"
"KLEB","2021-07-15","16:53","SW 9","10.00","A Few Clouds","FEW050","87","62","","","43%",NA,"87","30.00","1014.7","","","","2021-07-16","2021-07-15 16:53:00"
"KLEB","2021-07-15","17:53","SW 7","10.00","Fair","CLR","86","60","","","42%",NA,"86","29.98","1014.1","","","","2021-07-16","2021-07-15 17:53:00"
"KLEB","2021-07-15","18:53","S 5","10.00","Fair","CLR","82","65","","","56%",NA,"84","29.97","1013.7","","","","2021-07-16","2021-07-15 18:53:00"
"KLEB","2021-07-15","19:53","S 5","10.00","Fair","CLR","74","67","87","74","79%",NA,NA,"29.97","1013.8","","","","2021-07-16","2021-07-15 19:53:00"
"KLEB","2021-07-15","20:53","NE 3","10.00","Fair","CLR","72","66","","","82%",NA,NA,"29.97","1013.9","","","","2021-07-16","2021-07-15 20:53:00"
"KLEB","2021-07-15","21:53","Calm","10.00","A Few Clouds","FEW060","70","65","","","84%",NA,NA,"29.97","1013.9","","","","2021-07-16","2021-07-15 21:53:00"
"KLEB","2021-07-15","22:53","Calm","10.00","Fair","CLR","69","65","","","87%",NA,NA,"29.96","1013.4","","","","2021-07-16","2021-07-15 22:53:00"
"KLEB","2021-07-15","23:53","Calm","8.00","Fair","CLR","68","64","","","87%",NA,NA,"29.95","1013.0","","","","2021-07-16","2021-07-15 23:53:00"
"KLEB","2021-07-16","00:53","Calm","8.00","Fair","CLR","68","65","","","90%",NA,NA,"29.94","1012.8","","","","2021-07-16","2021-07-16 00:53:00"
"KLEB","2021-07-16","01:53","Calm","6.00","Fog/Mist","CLR","68","64","74","67","87%",NA,NA,"29.94","1012.6","","","","2021-07-16","2021-07-16 01:53:00"
"KLEB","2021-07-16","02:53","Calm","7.00","Fair","CLR","68","65","","","90%",NA,NA,"29.93","1012.2","","","","2021-07-16","2021-07-16 02:53:00"
"KLEB","2021-07-16","03:53","Vrbl 3","8.00","Fair","CLR","70","66","","","87%",NA,NA,"29.92","1012.0","","","","2021-07-17","2021-07-16 03:53:00"
"KLEB","2021-07-16","04:53","S 3","8.00","Fair","CLR","70","67","","","90%",NA,NA,"29.93","1012.2","","","","2021-07-17","2021-07-16 04:53:00"
"KLEB","2021-07-16","05:53","S 7","9.00","Fair","CLR","73","67","","","81%",NA,NA,"29.93","1012.2","","","","2021-07-17","2021-07-16 05:53:00"
"KLEB","2021-07-16","06:53","S 6","9.00","Fair","CLR","74","68","","","82%",NA,NA,"29.94","1012.6","","","","2021-07-17","2021-07-16 06:53:00"
"KLEB","2021-07-16","07:53","Calm","9.00","Fair","CLR","77","68","77","68","74%",NA,"79","29.94","1012.6","","","","2021-07-17","2021-07-16 07:53:00"
"KLEB","2021-07-16","08:53","S 7","10.00","Fair","CLR","79","69","","","72%",NA,"82","29.94","1012.6","","","","2021-07-17","2021-07-16 08:53:00"
"KLEB","2021-07-16","09:53","W 12 G 22","10.00","Fair","CLR","84","67","","","57%",NA,"87","29.94","1012.5","","","","2021-07-17","2021-07-16 09:53:00"
"KLEB","2021-07-16","10:53","W 8","10.00","Overcast","SCT042 BKN049 OVC075","84","67","","","57%",NA,"87","29.95","1012.9","","","","2021-07-17","2021-07-16 10:53:00"
"KLEB","2021-07-16","11:53","SW 8","10.00","Overcast","SCT039 BKN060 OVC075","82","66","","","58%",NA,"84","29.96","1013.5","","","","2021-07-17","2021-07-16 11:53:00"
"KLEB","2021-07-16","12:53","W 8 G 17","10.00","Partly Cloudy","SCT041 SCT090","84","67","","","57%",NA,"87","29.96","1013.3","","","","2021-07-17","2021-07-16 12:53:00"
"KLEB","2021-07-16","13:53","W 6","10.00","Partly Cloudy","FEW042 FEW055 SCT070","81","70","85","77","69%",NA,"84","29.96","1013.5","0.13","","0.13","2021-07-17","2021-07-16 13:53:00"
"KLEB","2021-07-16","14:53","NW 10","10.00","Partly Cloudy","SCT039 SCT080","86","68","","","55%",NA,"89","29.96","1013.4","","","","2021-07-17","2021-07-16 14:53:00"
"KLEB","2021-07-16","15:53","W 8","10.00","Partly Cloudy","FEW060 SCT070","87","64","","","46%",NA,"88","29.97","1013.5","","","","2021-07-17","2021-07-16 15:53:00"
"KLEB","2021-07-16","16:53","NW 7","10.00","A Few Clouds","FEW055","86","64","","","48%",NA,"87","29.96","1013.2","","","","2021-07-17","2021-07-16 16:53:00"
"KLEB","2021-07-16","17:53","NW 6","10.00","Fair","CLR","86","64","","","48%",NA,"87","29.97","1013.6","","","","2021-07-17","2021-07-16 17:53:00"
"KLEB","2021-07-16","18:53","N 5","10.00","Fair","CLR","82","65","","","56%",NA,"84","29.99","1014.1","","","","2021-07-17","2021-07-16 18:53:00"
"KLEB","2021-07-16","19:53","N 6","10.00","Fair","CLR","77","65","88","77","66%",NA,"79","30.01","1015.0","","","","2021-07-17","2021-07-16 19:53:00"
"KLEB","2021-07-16","20:53","N 6","10.00","Fair","CLR","76","63","","","64%",NA,"78","30.02","1015.4","","","","2021-07-17","2021-07-16 20:53:00"
"KLEB","2021-07-16","21:53","Calm","10.00","Fair","CLR","72","64","","","76%",NA,NA,"30.05","1016.3","","","","2021-07-17","2021-07-16 21:53:00"
"KLEB","2021-07-16","22:53","Calm","10.00","Mostly Cloudy","BKN045","70","65","","","84%",NA,NA,"30.06","1016.7","","","","2021-07-17","2021-07-16 22:53:00"
"KLEB","2021-07-16","23:53","Calm","10.00","Fair","CLR","69","64","","","84%",NA,NA,"30.06","1016.8","","","","2021-07-17","2021-07-16 23:53:00"
"KLEB","2021-07-17","00:53","Calm","10.00","Partly Cloudy","SCT041","69","64","","","84%",NA,NA,"30.06","1016.8","","","","2021-07-17","2021-07-17 00:53:00"
"KLEB","2021-07-17","01:53","Calm","10.00","Mostly Cloudy","BKN110","69","64","77","68","84%",NA,NA,"30.07","1017.2","","","","2021-07-17","2021-07-17 01:53:00"
"KLEB","2021-07-17","02:53","Calm","10.00","Partly Cloudy","FEW039 FEW070 SCT120","68","64","","","87%",NA,NA,"30.08","1017.4","","","","2021-07-17","2021-07-17 02:53:00"
"KLEB","2021-07-17","03:53","Calm","10.00","Overcast","FEW039 OVC095","67","64","","","91%",NA,NA,"30.09","1017.8","","","","2021-07-18","2021-07-17 03:53:00"
"KLEB","2021-07-17","04:53","Calm","10.00","Overcast","BKN041 OVC080","68","64","","","87%",NA,NA,"30.09","1017.9","","","","2021-07-18","2021-07-17 04:53:00"
"KLEB","2021-07-17","05:53","Calm","10.00","Light Rain","SCT037 BKN045 OVC090","67","63","","","87%",NA,NA,"30.10","1018.2","","","","2021-07-18","2021-07-17 05:53:00"
"KLEB","2021-07-17","06:53","Calm","10.00","Overcast","FEW035 BKN055 OVC090","68","64","","","87%",NA,NA,"30.12","1018.9","","","","2021-07-18","2021-07-17 06:53:00"
"KLEB","2021-07-17","07:53","S 3","10.00","Overcast","BKN075 OVC090","68","64","69","67","87%",NA,NA,"30.13","1019.2","","","","2021-07-18","2021-07-17 07:53:00"
"KLEB","2021-07-17","08:53","NE 3","2.00","Light Rain Fog/Mist","FEW003 BKN048 OVC065","69","63","","","81%",NA,NA,"30.13","1019.3","0.01","","","2021-07-18","2021-07-17 08:53:00"
"KLEB","2021-07-17","09:53","Calm","10.00","Overcast","FEW004 BKN075 OVC100","70","64","","","82%",NA,NA,"30.12","1019.2","","","","2021-07-18","2021-07-17 09:53:00"
"KLEB","2021-07-17","10:53","N 5","10.00","Overcast","FEW004 SCT045 OVC100","70","65","","","84%",NA,NA,"30.13","1019.2","","0.01","","2021-07-18","2021-07-17 10:53:00"
"KLEB","2021-07-17","11:53","N 7","10.00","Overcast","BKN014 BKN029 OVC042","69","63","","","81%",NA,NA,"30.13","1019.5","","","","2021-07-18","2021-07-17 11:53:00"
"KLEB","2021-07-17","12:53","NE 3","10.00","Light Rain","SCT005 OVC040","69","64","","","84%",NA,NA,"30.13","1019.4","0.04","","","2021-07-18","2021-07-17 12:53:00"
"KLEB","2021-07-17","13:53","N 5","7.00","Light Rain","BKN002 OVC031","68","64","71","68","87%",NA,NA,"30.13","1019.4","0.06","","0.11","2021-07-18","2021-07-17 13:53:00"
"KLEB","2021-07-17","14:53","Calm","10.00","Overcast","OVC030","69","64","","","84%",NA,NA,"30.12","1019.0","0.01","","","2021-07-18","2021-07-17 14:53:00"
"KLEB","2021-07-17","15:53","NE 3","7.00","Light Rain","BKN004 OVC032","68","64","","","87%",NA,NA,"30.11","1018.9","0.01","","","2021-07-18","2021-07-17 15:53:00"
"KLEB","2021-07-17","16:53","NE 5","10.00","Overcast","FEW004 OVC032","69","64","","","84%",NA,NA,"30.10","1018.3","0.01","0.03","","2021-07-18","2021-07-17 16:53:00"
"KLEB","2021-07-17","17:53","NW 5","10.00","Overcast","FEW002 OVC031","69","64","","","84%",NA,NA,"30.09","1018.2","","","","2021-07-18","2021-07-17 17:53:00"
"KLEB","2021-07-17","18:53","N 3","10.00","Overcast","SCT004 OVC029","69","65","","","87%",NA,NA,"30.10","1018.4","","","","2021-07-18","2021-07-17 18:53:00"
"KLEB","2021-07-17","19:53","N 3","7.00","Overcast","OVC027","69","65","70","67","87%",NA,NA,"30.09","1018.2","","","0.03","2021-07-18","2021-07-17 19:53:00"
"KLEB","2021-07-17","20:53","Calm","9.00","Overcast","OVC026","69","65","","","87%",NA,NA,"30.10","1018.5","","","","2021-07-18","2021-07-17 20:53:00"
"KLEB","2021-07-17","21:53","Calm","10.00","Overcast","OVC024","69","65","","","87%",NA,NA,"30.10","1018.3","","","","2021-07-18","2021-07-17 21:53:00"
"KLEB","2021-07-17","22:53","NE 3","10.00","Overcast","BKN002 OVC015","68","64","","","87%",NA,NA,"30.09","1018.2","0.13","0.13","","2021-07-18","2021-07-17 22:53:00"
"KLEB","2021-07-17","23:53","N 3","6.00","Light Rain Fog/Mist","OVC018","68","65","","","90%",NA,NA,"30.08","1017.9","0.01","","","2021-07-18","2021-07-17 23:53:00"
"KLEB","2021-07-18","00:53","Calm","4.00","Rain Fog/Mist","SCT001 BKN007 OVC012","67","65","","","93%",NA,NA,"30.07","1017.5","0.28","","","2021-07-18","2021-07-18 00:53:00"
"KLEB","2021-07-18","01:53","N 5","7.00","Light Rain","BKN001 BKN007 OVC019","66","63","69","66","90%",NA,NA,"30.06","1017.0","0.13","","0.55","2021-07-18","2021-07-18 01:53:00"
"KLEB","2021-07-18","02:53","N 6","6.00","Light Rain Fog/Mist","OVC013","65","62","","","90%",NA,NA,"30.03","1016.2","0.05","","","2021-07-18","2021-07-18 02:53:00"
"KLEB","2021-07-18","03:53","N 5","10.00","Overcast","OVC011","65","61","","","87%",NA,NA,"30.04","1016.3","0.01","","","2021-07-19","2021-07-18 03:53:00"
"KLEB","2021-07-18","04:53","N 5","7.00","Light Rain","OVC011","65","61","","","87%",NA,NA,"30.04","1016.3","0.01","0.07","","2021-07-19","2021-07-18 04:53:00"
"KLEB","2021-07-18","05:53","NW 5","2.00","Light Rain Fog/Mist","FEW001 BKN008 OVC012","64","61","","","90%",NA,NA,"30.04","1016.4","0.07","","","2021-07-19","2021-07-18 05:53:00"
"KLEB","2021-07-18","06:53","N 5","2.00","Light Rain Fog/Mist","BKN002 OVC009","65","61","","","87%",NA,NA,"30.04","1016.4","0.04","","","2021-07-19","2021-07-18 06:53:00"
"KLEB","2021-07-18","07:53","NW 5","2.00","Light Rain Fog/Mist","SCT002 SCT007 OVC031","65","62","66","64","90%",NA,NA,"30.05","1016.7","0.01","","0.19","2021-07-19","2021-07-18 07:53:00"
"KLEB","2021-07-18","08:53","N 5","2.00","Fog/Mist","SCT001 OVC006","67","63","","","87%",NA,NA,"30.05","1016.8","0.01","","","2021-07-19","2021-07-18 08:53:00"
"KLEB","2021-07-18","09:53","N 3","3.00","Light Rain Fog/Mist","SCT004 BKN008 OVC012","66","62","","","87%",NA,NA,"30.04","1016.5","0.06","","","2021-07-19","2021-07-18 09:53:00"
"KLEB","2021-07-18","10:53","N 6","1.50","Light Rain Fog/Mist","SCT003 BKN007 OVC014","66","63","","","90%",NA,NA,"30.05","1016.6","0.13","0.20","","2021-07-19","2021-07-18 10:53:00"
"KLEB","2021-07-18","11:53","Calm","2.00","Fog/Mist","BKN005 BKN008 OVC011","68","63","","","84%",NA,NA,"30.03","1016.2","0.07","","","2021-07-19","2021-07-18 11:53:00"
"KLEB","2021-07-18","12:53","NE 6","3.00","Fog/Mist","BKN005 OVC010","68","62","","","81%",NA,NA,"30.03","1015.9","","","","2021-07-19","2021-07-18 12:53:00"
"KLEB","2021-07-18","13:53","Vrbl 3","10.00","Overcast","OVC015","70","63","70","65","79%",NA,NA,"30.01","1015.6","","","0.27","2021-07-19","2021-07-18 13:53:00"
"KLEB","2021-07-18","14:53","N 3","10.00","Overcast","FEW007 OVC015","70","63","","","79%",NA,NA,"30.01","1015.6","","","","2021-07-19","2021-07-18 14:53:00"
"KLEB","2021-07-18","15:53","N 3","10.00","Overcast","OVC014","70","64","","","82%",NA,NA,"30.01","1015.5","","","","2021-07-19","2021-07-18 15:53:00"
"KLEB","2021-07-18","16:53","N 5","10.00","Overcast","SCT010 OVC016","69","64","","","84%",NA,NA,"30.01","1015.2","","","","2021-07-19","2021-07-18 16:53:00"
"KLEB","2021-07-18","17:53","N 3","9.00","Overcast","OVC020","69","64","","","84%",NA,NA,"30.01","1015.3","0.01","","","2021-07-19","2021-07-18 17:53:00"
"KLEB","2021-07-18","18:53","N 5","5.00","Light Rain Fog/Mist","BKN021 BKN026 OVC034","68","64","","","87%",NA,NA,"30.01","1015.4","0.01","","","2021-07-19","2021-07-18 18:53:00"
"KLEB","2021-07-18","19:53","NE 3","10.00","Overcast","BKN010 OVC017","67","64","71","67","91%",NA,NA,"30.00","1015.1","","","0.02","2021-07-19","2021-07-18 19:53:00"
"KLEB","2021-07-18","20:53","Calm","10.00","Overcast","BKN011 OVC018","68","64","","","87%",NA,NA,"30.00","1015.1","","","","2021-07-19","2021-07-18 20:53:00"
"KLEB","2021-07-18","21:53","NW 3","10.00","Overcast","FEW003 OVC018","68","64","","","87%",NA,NA,"30.01","1015.4","","","","2021-07-19","2021-07-18 21:53:00"
"KLEB","2021-07-18","22:53","Calm","10.00","Overcast","SCT003 BKN021 OVC035","67","64","","","91%",NA,NA,"30.00","1015.1","","","","2021-07-19","2021-07-18 22:53:00"
"KLEB","2021-07-18","23:53","N 3","9.00","Overcast","BKN002 OVC017","68","64","","","87%",NA,NA,"30.00","1015.0","","","","2021-07-19","2021-07-18 23:53:00"
"KLEB","2021-07-19","00:53","Calm","10.00","Light Rain","FEW002 OVC017","67","64","","","91%",NA,NA,"29.99","1014.8","","","","2021-07-19","2021-07-19 00:53:00"
"KLEB","2021-07-19","01:53","N 3","5.00","Light Rain Fog/Mist","BKN004 OVC010","67","64","68","67","91%",NA,NA,"29.99","1014.6","0.02","","0.02","2021-07-19","2021-07-19 01:53:00"
"KLEB","2021-07-19","02:53","N 3","7.00","Light Rain","FEW008 SCT015 OVC024","67","63","","","87%",NA,NA,"29.97","1014.0","0.03","","","2021-07-19","2021-07-19 02:53:00"
"KLEB","2021-07-19","03:53","Calm","2.00","Rain Fog/Mist","SCT001 BKN009 OVC023","66","63","","","90%",NA,NA,"29.96","1013.7","0.16","","","2021-07-20","2021-07-19 03:53:00"
"KLEB","2021-07-19","04:53","Calm","4.00","Light Rain Fog/Mist","FEW001 SCT007 OVC032","66","63","","","90%",NA,NA,"29.95","1013.5","0.12","0.31","","2021-07-20","2021-07-19 04:53:00"
"KLEB","2021-07-19","05:53","N 3","4.00","Light Rain Fog/Mist","BKN001 BKN009 OVC014","66","63","","","90%",NA,NA,"29.96","1013.8","0.09","","","2021-07-20","2021-07-19 05:53:00"
"KLEB","2021-07-19","06:53","N 3","2.50","Light Rain Fog/Mist","FEW001 SCT012 OVC018","66","63","","","90%",NA,NA,"29.98","1014.3","0.07","","","2021-07-20","2021-07-19 06:53:00"
"KLEB","2021-07-19","07:53","N 5","1.25","Rain Fog/Mist","FEW006 BKN031 OVC050","66","63","67","66","90%",NA,NA,"29.98","1014.3","0.30","","0.77","2021-07-20","2021-07-19 07:53:00"
"KLEB","2021-07-19","08:53","NE 5","10.00","Light Rain","BKN003 BKN007 OVC015","67","63","","","87%",NA,NA,"29.97","1014.2","0.02","","","2021-07-20","2021-07-19 08:53:00"
"KLEB","2021-07-19","09:53","Vrbl 5","10.00","Overcast","SCT003 OVC015","69","64","","","84%",NA,NA,"29.98","1014.3","","","","2021-07-20","2021-07-19 09:53:00"
"KLEB","2021-07-19","10:53","N 7","10.00","Overcast","SCT005 BKN015 OVC037","72","64","","","76%",NA,NA,"29.98","1014.1","","0.02","","2021-07-20","2021-07-19 10:53:00"
"KLEB","2021-07-19","11:53","NW 6","10.00","Overcast","OVC018","71","63","","","76%",NA,NA,"29.97","1014.1","","","","2021-07-20","2021-07-19 11:53:00"
"KLEB","2021-07-19","12:53","N 7","10.00","Overcast","OVC021","71","63","","","76%",NA,NA,"29.97","1014.0","","","","2021-07-20","2021-07-19 12:53:00"
"KLEB","2021-07-19","13:53","Vrbl 5","10.00","Overcast","BKN026 OVC032","73","63","73","66","71%",NA,NA,"29.96","1013.6","","","0.02","2021-07-20","2021-07-19 13:53:00"
"KLEB","2021-07-19","14:53","NW 3","10.00","Overcast","FEW019 BKN026 OVC034","73","63","","","71%",NA,NA,"29.95","1013.3","","","","2021-07-20","2021-07-19 14:53:00"
"KLEB","2021-07-19","15:53","NW 8","10.00","Mostly Cloudy","SCT030 BKN035","75","64","","","69%",NA,NA,"29.93","1012.7","","","","2021-07-20","2021-07-19 15:53:00"
"KLEB","2021-07-19","16:53","Vrbl 3","10.00","Mostly Cloudy","BKN028 BKN034","76","64","","","67%",NA,"78","29.94","1012.8","","","","2021-07-20","2021-07-19 16:53:00"
"KLEB","2021-07-19","17:53","NE 3","10.00","A Few Clouds","FEW025 FEW030","77","63","","","62%",NA,"79","29.93","1012.3","","","","2021-07-20","2021-07-19 17:53:00"
"KLEB","2021-07-19","18:53","NW 3","10.00","A Few Clouds","FEW120","73","63","","","71%",NA,NA,"29.93","1012.6","","","","2021-07-20","2021-07-19 18:53:00"
"KLEB","2021-07-19","19:53","Calm","10.00","Fair","CLR","70","65","78","70","84%",NA,NA,"29.93","1012.7","","","","2021-07-20","2021-07-19 19:53:00"
"KLEB","2021-07-19","20:53","Calm","8.00","Fair","CLR","67","63","","","87%",NA,NA,"29.93","1012.8","","","","2021-07-20","2021-07-19 20:53:00"
"KLEB","2021-07-19","21:53","Calm","8.00","Partly Cloudy","FEW045 SCT055","65","62","","","90%",NA,NA,"29.95","1013.2","","","","2021-07-20","2021-07-19 21:53:00"
"KLEB","2021-07-19","22:53","S 3","5.00","Fog/Mist","BKN001 BKN043","65","61","","","87%",NA,NA,"29.96","1013.6","","","","2021-07-20","2021-07-19 22:53:00"
"KLEB","2021-07-19","23:53","Calm","6.00","Fog/Mist","CLR","64","60","","","87%",NA,NA,"29.95","1013.3","","","","2021-07-20","2021-07-19 23:53:00"
"KLEB","2021-07-20","00:53","Calm","5.00","Fog/Mist","SCT001","63","60","","","90%",NA,NA,"29.93","1012.6","","","","2021-07-20","2021-07-20 00:53:00"
"KLEB","2021-07-20","01:53","S 3","0.25","Fog","VV001","63","61","70","62","93%",NA,NA,"29.91","1012.1","","","","2021-07-20","2021-07-20 01:53:00"
"KLEB","2021-07-20","02:53","Calm","0.25","Fog","VV001","63","61","","","93%",NA,NA,"29.90","1011.8","","","","2021-07-20","2021-07-20 02:53:00"
"KLEB","2021-07-20","03:53","Calm","0.50","Fog","VV001","63","61","","","93%",NA,NA,"29.90","1011.5","","","","2021-07-21","2021-07-20 03:53:00"
"KLEB","2021-07-20","04:53","S 5","0.25","Fog","VV001","63","60","","","90%",NA,NA,"29.91","1011.9","","","","2021-07-21","2021-07-20 04:53:00"
"KLEB","2021-07-20","05:53","Calm","0.15","Fog","VV001","62","60","","","93%",NA,NA,"29.90","1011.6","","","","2021-07-21","2021-07-20 05:53:00"
"KLEB","2021-07-20","06:53","Calm","0.25","Fog","VV001","62","60","","","93%",NA,NA,"29.91","1012.0","","","","2021-07-21","2021-07-20 06:53:00"
"KLEB","2021-07-20","07:53","Calm","0.25","Fog","VV001","63","60","64","62","90%",NA,NA,"29.93","1012.5","","","","2021-07-21","2021-07-20 07:53:00"
"KLEB","2021-07-20","08:53","Calm","1.00","Fog/Mist","OVC001","64","61","","","90%",NA,NA,"29.93","1012.8","","","","2021-07-21","2021-07-20 08:53:00"
"KLEB","2021-07-20","09:53","Calm","7.00","Partly Cloudy","SCT001","66","63","","","90%",NA,NA,"29.92","1012.5","","","","2021-07-21","2021-07-20 09:53:00"
"KLEB","2021-07-20","10:53","Calm","4.00","Fair with Haze","CLR","74","64","","","71%",NA,NA,"29.91","1012.0","","","","2021-07-21","2021-07-20 10:53:00"
"KLEB","2021-07-20","11:53","Calm","4.00","Fair with Haze","CLR","78","66","","","67%",NA,"80","29.91","1011.8","","","","2021-07-21","2021-07-20 11:53:00"
"KLEB","2021-07-20","12:53","Calm","4.00","Fair with Haze","CLR","83","64","","","53%",NA,"84","29.90","1011.4","","","","2021-07-21","2021-07-20 12:53:00"
"KLEB","2021-07-20","13:53","Calm","4.00","A Few Clouds with Haze","FEW070","82","64","84","63","55%",NA,"84","29.88","1010.7","","","","2021-07-21","2021-07-20 13:53:00"
"KLEB","2021-07-20","14:53","W 8","5.00","A Few Clouds with Haze","FEW070","82","63","","","53%",NA,"83","29.86","1010.2","","","","2021-07-21","2021-07-20 14:53:00"
"KLEB","2021-07-20","15:53","Vrbl 6","5.00","Fair with Haze","CLR","84","63","","","49%",NA,"85","29.85","1009.8","","","","2021-07-21","2021-07-20 15:53:00"
"KLEB","2021-07-20","16:53","N 3","5.00","Fair with Haze","CLR","84","64","","","51%",NA,"85","29.84","1009.3","","","","2021-07-21","2021-07-20 16:53:00"
"KLEB","2021-07-20","17:53","Calm","5.00","Fair with Haze","CLR","83","64","","","53%",NA,"84","29.83","1009.0","","","","2021-07-21","2021-07-20 17:53:00"
"KLEB","2021-07-20","18:53","Calm","5.00","Fair with Haze","CLR","78","70","","","76%",NA,"80","29.82","1008.7","","","","2021-07-21","2021-07-20 18:53:00"
"KLEB","2021-07-20","19:53","SE 3","5.00","Fair with Haze","CLR","73","67","85","73","81%",NA,NA,"29.81","1008.6","","","","2021-07-21","2021-07-20 19:53:00"
"KLEB","2021-07-20","20:53","S 3","5.00","Fair with Haze","CLR","72","67","","","84%",NA,NA,"29.81","1008.7","","","","2021-07-21","2021-07-20 20:53:00"
"KLEB","2021-07-20","21:53","Calm","4.00","Thunderstorm in Vicinity Light Rain Fog/Mist","SCT041 OVC085","67","63","","","87%",NA,NA,"29.88","1011.2","0.46","","","2021-07-21","2021-07-20 21:53:00"
"KLEB","2021-07-20","22:53","S 3","5.00","Light Rain Fog/Mist","FEW080 OVC100","66","63","","","90%",NA,NA,"29.88","1010.9","0.11","0.57","","2021-07-21","2021-07-20 22:53:00"
"KLEB","2021-07-20","23:53","SW 5","10.00","Partly Cloudy","FEW008 SCT095 SCT110","66","62","","","87%",NA,NA,"29.87","1010.5","0.11","","","2021-07-21","2021-07-20 23:53:00"
"KLEB","2021-07-21","00:53","S 3","10.00","Fair","CLR","65","62","","","90%",NA,NA,"29.85","1009.7","","","","2021-07-21","2021-07-21 00:53:00"
"KLEB","2021-07-21","01:53","S 5","10.00","Mostly Cloudy","BKN005","66","62","74","65","87%",NA,NA,"29.85","1009.7","","","0.68","2021-07-21","2021-07-21 01:53:00"
"KLEB","2021-07-21","02:53","Calm","7.00","Mostly Cloudy","SCT005 BKN120","65","62","","","90%",NA,NA,"29.84","1009.3","","","","2021-07-21","2021-07-21 02:53:00"
"KLEB","2021-07-21","03:53","N 5","4.00","Fog/Mist","BKN001","64","61","","","90%",NA,NA,"29.84","1009.3","","","","2021-07-22","2021-07-21 03:53:00"
"KLEB","2021-07-21","04:53","Calm","8.00","Overcast","BKN005 BKN010 OVC023","65","62","","","90%",NA,NA,"29.83","1009.1","","","","2021-07-22","2021-07-21 04:53:00"
"KLEB","2021-07-21","05:53","SE 3","1.50","Fog/Mist","BKN001 OVC024","64","61","","","90%",NA,NA,"29.83","1009.2","","","","2021-07-22","2021-07-21 05:53:00"
"KLEB","2021-07-21","06:53","Calm","2.00","Fog/Mist","SCT001 OVC028","65","61","","","87%",NA,NA,"29.85","1009.7","","","","2021-07-22","2021-07-21 06:53:00"
"KLEB","2021-07-21","07:53","Calm","2.00","Fog/Mist","FEW001 BKN008 OVC028","66","62","66","64","87%",NA,NA,"29.85","1009.9","","","","2021-07-22","2021-07-21 07:53:00"
"KLEB","2021-07-21","08:53","Vrbl 3","10.00","Mostly Cloudy","BKN040","69","62","","","78%",NA,NA,"29.87","1010.4","","","","2021-07-22","2021-07-21 08:53:00"
"KLEB","2021-07-21","09:53","W 3","10.00","Overcast","FEW019 OVC037","71","61","","","71%",NA,NA,"29.87","1010.7","","","","2021-07-22","2021-07-21 09:53:00"
"KLEB","2021-07-21","10:53","SW 3","10.00","Mostly Cloudy","SCT024 SCT030 BKN037","71","61","","","71%",NA,NA,"29.87","1010.8","","","","2021-07-22","2021-07-21 10:53:00"
"KLEB","2021-07-21","11:53","W 6","10.00","Mostly Cloudy","SCT027 BKN032 BKN065","74","60","","","62%",NA,NA,"29.87","1010.7","","","","2021-07-22","2021-07-21 11:53:00"
"KLEB","2021-07-21","12:53","NW 8","10.00","Mostly Cloudy","BKN033 BKN040 BKN060","76","59","","","56%",NA,"78","29.86","1010.3","","","","2021-07-22","2021-07-21 12:53:00"
"KLEB","2021-07-21","13:53","NW 9 G 18","10.00","Mostly Cloudy","SCT031 BKN060","76","59","78","66","56%",NA,"78","29.87","1010.6","","","","2021-07-22","2021-07-21 13:53:00"
"KLEB","2021-07-21","14:53","N 12","10.00","Overcast","SCT029 BKN044 OVC060","75","60","","","60%",NA,NA,"29.87","1010.5","","","","2021-07-22","2021-07-21 14:53:00"
"KLEB","2021-07-21","15:53","N 14 G 21","10.00","Overcast","FEW031 SCT047 OVC055","73","57","","","57%",NA,NA,"29.89","1011.3","","","","2021-07-22","2021-07-21 15:53:00"
"KLEB","2021-07-21","16:53","N 10 G 20","10.00","Overcast","BKN029 OVC037","72","57","","","59%",NA,NA,"29.90","1011.8","","","","2021-07-22","2021-07-21 16:53:00"
"KLEB","2021-07-21","17:53","N 8 G 17","10.00","Overcast","FEW025 OVC031","69","57","","","66%",NA,NA,"29.92","1012.4","","","","2021-07-22","2021-07-21 17:53:00"
"KLEB","2021-07-21","18:53","N 7","10.00","Overcast","SCT028 OVC033","68","57","","","68%",NA,NA,"29.93","1012.6","","","","2021-07-22","2021-07-21 18:53:00"
"KLEB","2021-07-21","19:53","N 6","10.00","Mostly Cloudy","SCT029 BKN090","68","57","77","68","68%",NA,NA,"29.93","1012.6","","","","2021-07-22","2021-07-21 19:53:00"
"KLEB","2021-07-21","20:53","N 3","10.00","Overcast","OVC033","67","57","","","71%",NA,NA,"29.94","1013.1","","","","2021-07-22","2021-07-21 20:53:00"
"KLEB","2021-07-21","21:53","NW 6","10.00","Fair","CLR","65","56","","","73%",NA,NA,"29.96","1013.9","","","","2021-07-22","2021-07-21 21:53:00"
"KLEB","2021-07-21","22:53","Vrbl 3","10.00","Fair","CLR","62","56","","","80%",NA,NA,"29.97","1014.1","","","","2021-07-22","2021-07-21 22:53:00"
